timestamp,src_ip,action,packets,total_requests,time_window_sec,in_violation_list,in_blacklist,requests_per_sec,label
2026-01-19 15:21:08,192.168.2.29,BLOCKED,2,1291,523,0,1,2.46,attack
2026-01-19 15:21:09,192.168.2.29,BLOCKED,1,1291,524,0,1,2.46,attack
2026-01-19 15:21:13,192.168.2.29,BLOCKED,4,1295,528,0,1,2.45,attack
2026-01-19 15:21:14,192.168.2.29,BLOCKED,4,1295,529,0,1,2.44,attack
2026-01-19 15:21:14,192.168.2.29,BLOCKED,2,1297,529,0,1,2.45,attack
2026-01-19 15:21:15,192.168.2.29,BLOCKED,3,1298,530,0,1,2.44,attack
2026-01-19 15:21:16,192.168.2.29,BLOCKED,2,1299,531,0,1,2.44,attack
2026-01-19 15:21:16,192.168.2.29,BLOCKED,2,1300,531,0,1,2.44,attack
2026-01-19 15:21:17,192.168.2.29,BLOCKED,3,1302,532,0,1,2.44,attack
2026-01-19 15:21:17,192.168.2.29,BLOCKED,3,1303,532,0,1,2.44,attack
2026-01-19 15:21:18,192.168.2.29,BLOCKED,2,1304,533,0,1,2.44,attack
2026-01-19 15:21:19,192.168.2.29,BLOCKED,2,1305,534,0,1,2.44,attack
2026-01-19 15:21:20,192.168.2.29,BLOCKED,6,1310,535,0,1,2.44,attack
2026-01-19 15:21:20,192.168.2.29,BLOCKED,6,1311,535,0,1,2.45,attack
2026-01-19 15:21:21,192.168.2.29,BLOCKED,4,1314,536,0,1,2.45,attack
2026-01-19 15:21:21,192.168.2.29,BLOCKED,4,1315,536,0,1,2.45,attack
2026-01-19 15:21:22,192.168.2.29,BLOCKED,3,1317,537,0,1,2.45,attack
2026-01-19 15:21:23,192.168.2.29,BLOCKED,3,1318,538,0,1,2.44,attack
2026-01-19 15:21:24,192.168.2.29,BLOCKED,2,1319,539,0,1,2.44,attack
2026-01-19 15:21:24,192.168.2.29,BLOCKED,3,1321,539,0,1,2.45,attack
2026-01-19 15:21:25,192.168.2.29,BLOCKED,4,1323,540,0,1,2.45,attack
2026-01-19 15:21:26,192.168.2.29,BLOCKED,2,1323,541,0,1,2.44,attack
2026-01-19 15:21:26,192.168.2.29,BLOCKED,2,1325,541,0,1,2.44,attack
2026-01-19 15:21:27,192.168.2.29,BLOCKED,2,1325,542,0,1,2.44,attack
2026-01-19 15:21:29,192.168.2.29,BLOCKED,1,1326,544,0,1,2.43,attack
2026-01-19 15:21:30,192.168.2.29,BLOCKED,3,1328,545,0,1,2.43,attack
2026-01-19 15:21:30,192.168.2.29,BLOCKED,3,1329,545,0,1,2.43,attack
2026-01-19 15:21:31,192.168.2.29,BLOCKED,1,1329,546,0,1,2.43,attack
2026-01-19 15:21:34,192.168.2.29,BLOCKED,2,1331,549,0,1,2.42,attack
2026-01-19 15:21:34,192.168.2.29,BLOCKED,2,1331,549,0,1,2.42,attack
2026-01-19 15:21:37,192.168.2.29,BLOCKED,2,1333,552,0,1,2.41,attack
2026-01-19 15:21:38,192.168.2.29,BLOCKED,2,1333,553,0,1,2.41,attack
2026-01-19 15:21:39,192.168.2.29,BLOCKED,3,1336,554,0,1,2.41,attack
2026-01-19 15:21:39,192.168.2.29,BLOCKED,4,1337,554,0,1,2.41,attack
2026-01-19 15:21:40,192.168.2.29,BLOCKED,3,1339,555,0,1,2.41,attack
2026-01-19 15:21:40,192.168.2.29,BLOCKED,2,1339,555,0,1,2.41,attack
2026-01-19 15:21:41,192.168.2.29,BLOCKED,2,1341,556,0,1,2.41,attack
2026-01-19 15:21:42,192.168.2.29,BLOCKED,2,1341,557,0,1,2.40,attack
2026-01-19 15:21:43,192.168.2.29,BLOCKED,2,1343,558,0,1,2.40,attack
2026-01-19 15:21:43,192.168.2.29,BLOCKED,3,1344,558,0,1,2.40,attack
2026-01-19 15:21:44,192.168.2.29,BLOCKED,3,1346,559,0,1,2.40,attack
2026-01-19 15:21:44,192.168.2.29,BLOCKED,5,1349,559,0,1,2.41,attack
2026-01-19 15:21:45,192.168.2.29,BLOCKED,5,1351,560,0,1,2.41,attack
2026-01-19 15:21:45,192.168.2.29,BLOCKED,2,1351,560,0,1,2.41,attack
2026-01-19 15:21:46,192.168.2.29,BLOCKED,4,1355,561,0,1,2.41,attack
2026-01-19 15:21:47,192.168.2.29,BLOCKED,4,1355,562,0,1,2.41,attack
2026-01-19 15:21:48,192.168.2.29,BLOCKED,2,1357,563,0,1,2.41,attack
2026-01-19 15:21:48,192.168.2.29,BLOCKED,3,1358,563,0,1,2.41,attack
2026-01-19 15:21:49,192.168.2.29,BLOCKED,2,1359,564,0,1,2.40,attack
2026-01-19 15:21:49,192.168.2.29,BLOCKED,2,1360,564,0,1,2.41,attack
2026-01-19 15:21:50,192.168.2.29,BLOCKED,2,1361,565,0,1,2.40,attack
2026-01-19 15:21:50,192.168.2.29,BLOCKED,3,1363,565,0,1,2.41,attack
2026-01-19 15:21:52,192.168.2.29,BLOCKED,4,1365,567,0,1,2.40,attack
2026-01-19 15:21:52,192.168.2.29,BLOCKED,2,1365,567,0,1,2.40,attack
2026-01-19 15:21:54,192.168.2.29,BLOCKED,1,1366,569,0,1,2.40,attack
2026-01-19 15:21:54,192.168.2.29,BLOCKED,1,1366,569,0,1,2.40,attack
2026-01-19 15:21:55,192.168.2.29,BLOCKED,3,1369,570,0,1,2.40,attack
2026-01-19 15:21:56,192.168.2.29,BLOCKED,3,1369,571,0,1,2.39,attack
2026-01-19 15:21:59,192.168.2.29,BLOCKED,2,1371,574,0,1,2.38,attack
2026-01-19 15:21:59,192.168.2.29,BLOCKED,2,1371,574,0,1,2.38,attack
2026-01-19 15:22:03,192.168.2.29,BLOCKED,3,1374,578,0,1,2.37,attack
2026-01-19 15:22:03,192.168.2.29,BLOCKED,3,1374,578,0,1,2.37,attack
2026-01-19 15:22:04,192.168.2.29,BLOCKED,4,1378,579,0,1,2.37,attack
2026-01-19 15:22:04,192.168.2.29,BLOCKED,4,1378,579,0,1,2.37,attack
2026-01-19 15:22:05,192.168.2.29,BLOCKED,2,1380,580,0,1,2.37,attack
2026-01-19 15:22:05,192.168.2.29,BLOCKED,2,1380,580,0,1,2.37,attack
2026-01-19 15:22:06,192.168.2.29,BLOCKED,2,1382,581,0,1,2.37,attack
2026-01-19 15:22:07,192.168.2.29,BLOCKED,2,1382,582,0,1,2.37,attack
2026-01-19 15:22:08,192.168.2.29,BLOCKED,2,1384,583,0,1,2.37,attack
2026-01-19 15:22:08,192.168.2.29,BLOCKED,2,1384,583,0,1,2.37,attack
2026-01-19 15:22:09,192.168.2.29,BLOCKED,3,1387,584,0,1,2.37,attack
2026-01-19 15:22:09,192.168.2.29,BLOCKED,4,1388,584,0,1,2.37,attack
2026-01-19 15:22:10,192.168.2.29,BLOCKED,5,1392,585,0,1,2.37,attack
2026-01-19 15:22:10,192.168.2.29,BLOCKED,6,1394,585,0,1,2.38,attack
2026-01-19 15:22:11,192.168.2.29,BLOCKED,4,1396,586,0,1,2.38,attack
2026-01-19 15:22:11,192.168.2.29,BLOCKED,4,1398,586,0,1,2.38,attack
2026-01-19 15:22:12,192.168.2.29,BLOCKED,4,1400,587,0,1,2.38,attack
2026-01-19 15:22:13,192.168.2.29,BLOCKED,2,1400,588,0,1,2.38,attack
2026-01-19 15:22:13,192.168.2.29,BLOCKED,2,1402,588,0,1,2.38,attack
2026-01-19 15:22:14,192.168.2.29,BLOCKED,3,1403,589,0,1,2.38,attack
2026-01-19 15:22:14,192.168.2.29,BLOCKED,2,1404,589,0,1,2.38,attack
2026-01-19 15:22:15,192.168.2.29,BLOCKED,2,1405,590,0,1,2.38,attack
2026-01-19 15:22:16,192.168.2.29,BLOCKED,2,1406,591,0,1,2.37,attack
2026-01-19 15:22:16,192.168.2.29,BLOCKED,3,1408,591,0,1,2.38,attack
2026-01-19 15:22:17,192.168.2.29,BLOCKED,2,1408,592,0,1,2.37,attack
2026-01-19 15:22:20,192.168.2.29,BLOCKED,3,1411,595,0,1,2.37,attack
2026-01-19 15:22:21,192.168.2.29,BLOCKED,4,1412,596,0,1,2.36,attack
2026-01-19 15:22:22,192.168.2.29,BLOCKED,1,1412,597,0,1,2.36,attack
2026-01-19 15:22:24,192.168.2.29,BLOCKED,1,1413,599,0,1,2.35,attack
2026-01-19 15:22:25,192.168.2.29,BLOCKED,2,1414,600,0,1,2.35,attack
2026-01-19 15:22:25,192.168.2.29,BLOCKED,1,1414,600,0,1,2.35,attack
2026-01-19 15:22:28,192.168.2.29,BLOCKED,3,1417,603,0,1,2.34,attack
2026-01-19 15:22:29,192.168.2.29,BLOCKED,3,1417,604,0,1,2.34,attack
2026-01-19 15:22:30,192.168.2.29,BLOCKED,3,1420,605,0,1,2.34,attack
2026-01-19 15:22:30,192.168.2.29,BLOCKED,3,1420,605,0,1,2.34,attack
2026-01-19 15:22:31,192.168.2.29,BLOCKED,3,1423,606,0,1,2.34,attack
2026-01-19 15:22:31,192.168.2.29,BLOCKED,3,1423,606,0,1,2.34,attack
2026-01-19 15:22:32,192.168.2.29,BLOCKED,3,1426,607,0,1,2.34,attack
2026-01-19 15:22:32,192.168.2.29,BLOCKED,3,1426,607,0,1,2.34,attack
2026-01-19 15:22:34,192.168.2.29,BLOCKED,2,1428,609,0,1,2.34,attack
2026-01-19 15:22:34,192.168.2.29,BLOCKED,2,1428,609,0,1,2.34,attack
2026-01-19 15:22:35,192.168.2.29,BLOCKED,5,1433,610,0,1,2.34,attack
2026-01-19 15:22:35,192.168.2.29,BLOCKED,6,1434,610,0,1,2.35,attack
2026-01-19 15:22:36,192.168.2.29,BLOCKED,5,1438,612,0,1,2.34,attack
2026-01-19 15:22:37,192.168.2.29,BLOCKED,4,1438,612,0,1,2.34,attack
2026-01-19 15:22:38,192.168.2.29,BLOCKED,2,1440,613,0,1,2.34,attack
2026-01-19 15:22:38,192.168.2.29,BLOCKED,3,1441,613,0,1,2.35,attack
2026-01-19 15:22:39,192.168.2.29,BLOCKED,3,1443,614,0,1,2.35,attack
2026-01-19 15:22:39,192.168.2.29,BLOCKED,2,1443,614,0,1,2.35,attack
2026-01-19 15:22:40,192.168.2.29,BLOCKED,2,1445,615,0,1,2.34,attack
2026-01-19 15:22:40,192.168.2.29,BLOCKED,2,1445,615,0,1,2.34,attack
2026-01-19 15:22:42,192.168.2.29,BLOCKED,3,1448,617,0,1,2.34,attack
2026-01-19 15:22:42,192.168.2.29,BLOCKED,3,1448,617,0,1,2.34,attack
2026-01-19 15:22:45,192.168.2.29,BLOCKED,4,1452,620,0,1,2.34,attack
2026-01-19 15:22:45,192.168.2.29,BLOCKED,4,1452,620,0,1,2.34,attack
2026-01-19 15:22:49,192.168.2.29,BLOCKED,2,1454,624,0,1,2.33,attack
2026-01-19 15:22:49,192.168.2.29,BLOCKED,2,1454,624,0,1,2.33,attack
2026-01-19 15:22:53,192.168.2.29,BLOCKED,3,1457,628,0,1,2.32,attack
2026-01-19 15:22:54,192.168.2.29,BLOCKED,4,1458,629,0,1,2.31,attack
2026-01-19 15:22:55,192.168.2.29,BLOCKED,4,1461,630,0,1,2.31,attack
2026-01-19 15:22:55,192.168.2.29,BLOCKED,3,1461,630,0,1,2.31,attack
2026-01-19 15:22:56,192.168.2.29,BLOCKED,3,1464,631,0,1,2.32,attack
2026-01-19 15:22:56,192.168.2.29,BLOCKED,3,1464,631,0,1,2.32,attack
2026-01-19 15:22:58,192.168.2.29,BLOCKED,2,1466,633,0,1,2.31,attack
2026-01-19 15:22:58,192.168.2.29,BLOCKED,2,1466,633,0,1,2.31,attack
2026-01-19 15:22:59,192.168.2.29,BLOCKED,2,1468,634,0,1,2.31,attack
2026-01-19 15:22:59,192.168.2.29,BLOCKED,3,1469,634,0,1,2.31,attack
2026-01-19 15:23:00,192.168.2.29,BLOCKED,5,1473,635,0,1,2.31,attack
2026-01-19 15:23:00,192.168.2.29,BLOCKED,4,1473,635,0,1,2.31,attack
2026-01-19 15:23:01,192.168.2.29,BLOCKED,3,1476,636,0,1,2.32,attack
2026-01-19 15:23:01,192.168.2.29,BLOCKED,5,1478,636,0,1,2.32,attack
2026-01-19 15:23:02,192.168.2.29,BLOCKED,4,1480,637,0,1,2.32,attack
2026-01-19 15:23:02,192.168.2.29,BLOCKED,2,1480,638,0,1,2.31,attack
2026-01-19 15:23:03,192.168.2.29,BLOCKED,2,1482,638,0,1,2.32,attack
2026-01-19 15:23:04,192.168.2.29,BLOCKED,2,1482,639,0,1,2.31,attack
2026-01-19 15:23:05,192.168.2.29,BLOCKED,2,1484,640,0,1,2.31,attack
2026-01-19 15:23:05,192.168.2.29,BLOCKED,2,1484,640,0,1,2.31,attack
2026-01-19 15:23:06,192.168.2.29,BLOCKED,2,1486,641,0,1,2.31,attack
2026-01-19 15:23:06,192.168.2.29,BLOCKED,3,1487,641,0,1,2.31,attack
2026-01-19 15:23:07,192.168.2.29,BLOCKED,2,1488,642,0,1,2.31,attack
2026-01-19 15:23:07,192.168.2.29,BLOCKED,1,1488,642,0,1,2.31,attack
2026-01-19 15:23:10,192.168.2.29,BLOCKED,2,1490,645,0,1,2.31,attack
2026-01-19 15:23:10,192.168.2.29,BLOCKED,3,1491,645,0,1,2.31,attack
2026-01-19 15:23:11,192.168.2.29,BLOCKED,2,1492,646,0,1,2.30,attack
2026-01-19 15:23:12,192.168.2.29,BLOCKED,1,1492,647,0,1,2.30,attack
2026-01-19 15:23:14,192.168.2.29,BLOCKED,1,1493,649,0,1,2.30,attack
2026-01-19 15:23:14,192.168.2.29,BLOCKED,2,1494,649,0,1,2.30,attack
2026-01-19 15:23:15,192.168.2.29,BLOCKED,1,1494,650,0,1,2.29,attack
2026-01-19 15:23:18,192.168.2.29,BLOCKED,2,1496,653,0,1,2.29,attack
2026-01-19 15:23:19,192.168.2.29,BLOCKED,4,1498,654,0,1,2.29,attack
2026-01-19 15:23:19,192.168.2.29,BLOCKED,4,1500,654,0,1,2.29,attack
2026-01-19 15:23:20,192.168.2.29,BLOCKED,2,1500,655,0,1,2.29,attack
2026-01-19 15:23:21,192.168.2.29,BLOCKED,2,1502,656,0,1,2.28,attack
2026-01-19 15:23:21,192.168.2.29,BLOCKED,2,1502,656,0,1,2.28,attack
2026-01-19 15:23:22,192.168.2.29,BLOCKED,2,1504,657,0,1,2.28,attack
2026-01-19 15:23:22,192.168.2.29,BLOCKED,3,1505,657,0,1,2.29,attack
2026-01-19 15:23:23,192.168.2.29,BLOCKED,3,1507,658,0,1,2.29,attack
2026-01-19 15:23:23,192.168.2.29,BLOCKED,3,1508,658,0,1,2.29,attack
2026-01-19 15:23:24,192.168.2.29,BLOCKED,4,1511,659,0,1,2.29,attack
2026-01-19 15:23:24,192.168.2.29,BLOCKED,4,1512,660,0,1,2.29,attack
2026-01-19 15:23:25,192.168.2.29,BLOCKED,3,1514,660,0,1,2.29,attack
2026-01-19 15:23:26,192.168.2.29,BLOCKED,2,1514,661,0,1,2.29,attack
2026-01-19 15:23:27,192.168.2.29,BLOCKED,4,1518,662,0,1,2.29,attack
2026-01-19 15:23:27,192.168.2.29,BLOCKED,5,1519,662,0,1,2.29,attack
2026-01-19 15:23:28,192.168.2.29,BLOCKED,2,1520,663,0,1,2.29,attack
2026-01-19 15:23:28,192.168.2.29,BLOCKED,2,1521,663,0,1,2.29,attack
2026-01-19 15:23:29,192.168.2.29,BLOCKED,2,1522,664,0,1,2.29,attack
2026-01-19 15:23:29,192.168.2.29,BLOCKED,3,1524,664,0,1,2.29,attack
2026-01-19 15:23:30,192.168.2.29,BLOCKED,2,1524,665,0,1,2.29,attack
2026-01-19 15:23:31,192.168.2.29,BLOCKED,2,1526,666,0,1,2.29,attack
2026-01-19 15:23:31,192.168.2.29,BLOCKED,3,1527,666,0,1,2.29,attack
2026-01-19 15:23:32,192.168.2.29,BLOCKED,2,1528,667,0,1,2.29,attack
2026-01-19 15:23:32,192.168.2.29,BLOCKED,1,1528,667,0,1,2.29,attack
2026-01-19 15:23:35,192.168.2.29,BLOCKED,1,1529,670,0,1,2.28,attack
2026-01-19 15:23:35,192.168.2.29,BLOCKED,2,1530,670,0,1,2.28,attack
2026-01-19 15:23:36,192.168.2.29,BLOCKED,3,1532,671,0,1,2.28,attack
2026-01-19 15:23:36,192.168.2.29,BLOCKED,2,1532,671,0,1,2.28,attack
2026-01-19 15:23:38,192.168.2.29,BLOCKED,1,1533,673,0,1,2.27,attack
2026-01-19 15:23:39,192.168.2.29,BLOCKED,1,1533,674,0,1,2.27,attack
2026-01-19 15:23:40,192.168.2.29,BLOCKED,1,1534,675,0,1,2.27,attack
2026-01-19 15:23:40,192.168.2.29,BLOCKED,1,1534,675,0,1,2.27,attack
2026-01-19 15:23:42,192.168.2.29,BLOCKED,2,1536,677,0,1,2.26,attack
2026-01-19 15:23:42,192.168.2.29,BLOCKED,2,1536,677,0,1,2.26,attack
2026-01-19 15:23:44,192.168.2.29,BLOCKED,1,1537,679,0,1,2.26,attack
2026-01-19 15:23:44,192.168.2.29,BLOCKED,1,1537,679,0,1,2.26,attack
2026-01-19 15:23:45,192.168.2.29,BLOCKED,4,1541,680,0,1,2.26,attack
2026-01-19 15:23:45,192.168.2.29,BLOCKED,4,1541,680,0,1,2.26,attack
2026-01-19 15:23:46,192.168.2.29,BLOCKED,2,1543,681,0,1,2.26,attack
2026-01-19 15:23:46,192.168.2.29,BLOCKED,3,1544,682,0,1,2.26,attack
2026-01-19 15:23:48,192.168.2.29,BLOCKED,3,1546,683,0,1,2.26,attack
2026-01-19 15:23:48,192.168.2.29,BLOCKED,2,1546,683,0,1,2.26,attack
2026-01-19 15:23:49,192.168.2.29,BLOCKED,2,1548,684,0,1,2.26,attack
2026-01-19 15:23:49,192.168.2.29,BLOCKED,2,1548,684,0,1,2.26,attack
2026-01-19 15:23:50,192.168.2.29,BLOCKED,4,1552,685,0,1,2.26,attack
2026-01-19 15:23:50,192.168.2.29,BLOCKED,5,1553,685,0,1,2.26,attack
2026-01-19 15:23:51,192.168.2.29,BLOCKED,3,1555,686,0,1,2.26,attack
2026-01-19 15:23:51,192.168.2.29,BLOCKED,5,1558,686,0,1,2.27,attack
2026-01-19 15:23:52,192.168.2.29,BLOCKED,4,1559,687,0,1,2.26,attack
2026-01-19 15:23:53,192.168.2.29,BLOCKED,2,1560,688,0,1,2.26,attack
2026-01-19 15:23:53,192.168.2.29,BLOCKED,3,1562,688,0,1,2.27,attack
2026-01-19 15:23:54,192.168.2.29,BLOCKED,2,1562,689,0,1,2.26,attack
2026-01-19 15:23:55,192.168.2.29,BLOCKED,2,1564,690,0,1,2.26,attack
2026-01-19 15:23:55,192.168.2.29,BLOCKED,2,1564,690,0,1,2.26,attack
2026-01-19 15:23:56,192.168.2.29,BLOCKED,2,1566,691,0,1,2.26,attack
2026-01-19 15:23:56,192.168.2.29,BLOCKED,4,1568,691,0,1,2.26,attack
2026-01-19 15:23:57,192.168.2.29,BLOCKED,2,1568,692,0,1,2.26,attack
2026-01-19 15:24:00,192.168.2.29,BLOCKED,1,1569,695,0,1,2.25,attack
2026-01-19 15:24:00,192.168.2.29,BLOCKED,3,1571,695,0,1,2.26,attack
2026-01-19 15:24:01,192.168.2.29,BLOCKED,3,1572,696,0,1,2.25,attack
2026-01-19 15:24:02,192.168.2.29,BLOCKED,1,1572,697,0,1,2.25,attack
2026-01-19 15:24:04,192.168.2.29,BLOCKED,2,1574,699,0,1,2.25,attack
2026-01-19 15:24:04,192.168.2.29,BLOCKED,3,1575,699,0,1,2.25,attack
2026-01-19 15:24:05,192.168.2.29,BLOCKED,1,1575,700,0,1,2.25,attack
2026-01-19 15:24:07,192.168.2.29,BLOCKED,1,1576,702,0,1,2.24,attack
2026-01-19 15:24:08,192.168.2.29,BLOCKED,1,1576,703,0,1,2.24,attack
2026-01-19 15:24:09,192.168.2.29,BLOCKED,1,1577,704,0,1,2.24,attack
2026-01-19 15:24:09,192.168.2.29,BLOCKED,2,1578,704,0,1,2.24,attack
2026-01-19 15:24:10,192.168.2.29,BLOCKED,5,1582,705,0,1,2.24,attack
2026-01-19 15:24:10,192.168.2.29,BLOCKED,5,1583,705,0,1,2.24,attack
2026-01-19 15:24:11,192.168.2.29,BLOCKED,4,1586,706,0,1,2.24,attack
2026-01-19 15:24:11,192.168.2.29,BLOCKED,4,1587,706,0,1,2.24,attack
2026-01-19 15:24:12,192.168.2.29,BLOCKED,2,1588,707,0,1,2.24,attack
2026-01-19 15:24:13,192.168.2.29,BLOCKED,2,1589,708,0,1,2.24,attack
2026-01-19 15:24:14,192.168.2.29,BLOCKED,3,1591,709,0,1,2.24,attack
2026-01-19 15:24:14,192.168.2.29,BLOCKED,2,1591,709,0,1,2.24,attack
2026-01-19 15:24:15,192.168.2.29,BLOCKED,4,1595,710,0,1,2.24,attack
2026-01-19 15:24:15,192.168.2.29,BLOCKED,5,1596,710,0,1,2.24,attack
2026-01-19 15:24:16,192.168.2.29,BLOCKED,4,1599,711,0,1,2.24,attack
2026-01-19 15:24:16,192.168.2.29,BLOCKED,4,1600,711,0,1,2.25,attack
2026-01-19 15:24:17,192.168.2.29,BLOCKED,4,1603,712,0,1,2.25,attack
2026-01-19 15:24:18,192.168.2.29,BLOCKED,3,1603,713,0,1,2.24,attack
2026-01-19 15:24:19,192.168.2.29,BLOCKED,2,1605,714,0,1,2.24,attack
2026-01-19 15:24:19,192.168.2.29,BLOCKED,2,1605,714,0,1,2.24,attack
2026-01-19 15:24:20,192.168.2.29,BLOCKED,2,1607,715,0,1,2.24,attack
2026-01-19 15:24:20,192.168.2.29,BLOCKED,2,1607,715,0,1,2.24,attack
2026-01-19 15:24:21,192.168.2.29,BLOCKED,3,1610,716,0,1,2.24,attack
2026-01-19 15:24:22,192.168.2.29,BLOCKED,4,1611,717,0,1,2.24,attack
2026-01-19 15:24:23,192.168.2.29,BLOCKED,1,1611,718,0,1,2.24,attack
2026-01-19 15:24:25,192.168.2.29,BLOCKED,2,1613,720,0,1,2.24,attack
2026-01-19 15:24:26,192.168.2.29,BLOCKED,3,1614,721,0,1,2.23,attack
2026-01-19 15:24:27,192.168.2.29,BLOCKED,2,1615,722,0,1,2.23,attack
2026-01-19 15:24:27,192.168.2.29,BLOCKED,1,1615,722,0,1,2.23,attack
2026-01-19 15:24:29,192.168.2.29,BLOCKED,2,1617,724,0,1,2.23,attack
2026-01-19 15:24:29,192.168.2.29,BLOCKED,2,1617,724,0,1,2.23,attack
2026-01-19 15:24:34,192.168.2.29,BLOCKED,4,1621,729,0,1,2.22,attack
2026-01-19 15:24:34,192.168.2.29,BLOCKED,4,1621,729,0,1,2.22,attack
2026-01-19 15:24:35,192.168.2.29,BLOCKED,3,1624,730,0,1,2.22,attack
2026-01-19 15:24:35,192.168.2.29,BLOCKED,3,1624,730,0,1,2.22,attack
2026-01-19 15:24:36,192.168.2.29,BLOCKED,2,1626,731,0,1,2.22,attack
2026-01-19 15:24:37,192.168.2.29,BLOCKED,3,1627,732,0,1,2.22,attack
2026-01-19 15:24:38,192.168.2.29,BLOCKED,3,1629,733,0,1,2.22,attack
2026-01-19 15:24:38,192.168.2.29,BLOCKED,2,1629,733,0,1,2.22,attack
2026-01-19 15:24:39,192.168.2.29,BLOCKED,2,1631,734,0,1,2.22,attack
2026-01-19 15:24:39,192.168.2.29,BLOCKED,2,1631,734,0,1,2.22,attack
2026-01-19 15:24:40,192.168.2.29,BLOCKED,4,1635,735,0,1,2.22,attack
2026-01-19 15:24:40,192.168.2.29,BLOCKED,5,1636,735,0,1,2.22,attack
2026-01-19 15:24:41,192.168.2.29,BLOCKED,3,1638,736,0,1,2.22,attack
2026-01-19 15:24:42,192.168.2.29,BLOCKED,4,1640,737,0,1,2.22,attack
2026-01-19 15:24:43,192.168.2.29,BLOCKED,5,1643,738,0,1,2.22,attack
2026-01-19 15:24:43,192.168.2.29,BLOCKED,3,1643,738,0,1,2.22,attack
2026-01-19 15:24:44,192.168.2.29,BLOCKED,2,1645,739,0,1,2.22,attack
2026-01-19 15:24:44,192.168.2.29,BLOCKED,2,1645,739,0,1,2.22,attack
2026-01-19 15:24:45,192.168.2.29,BLOCKED,2,1647,740,0,1,2.22,attack
2026-01-19 15:24:45,192.168.2.29,BLOCKED,2,1647,740,0,1,2.22,attack
2026-01-19 15:24:46,192.168.2.29,BLOCKED,3,1650,741,0,1,2.22,attack
2026-01-19 15:24:47,192.168.2.29,BLOCKED,3,1650,742,0,1,2.22,attack
2026-01-19 15:24:48,192.168.2.29,BLOCKED,1,1651,743,0,1,2.22,attack
2026-01-19 15:24:48,192.168.2.29,BLOCKED,1,1651,743,0,1,2.22,attack
2026-01-19 15:24:50,192.168.2.29,BLOCKED,2,1653,745,0,1,2.21,attack
2026-01-19 15:24:50,192.168.2.29,BLOCKED,2,1653,745,0,1,2.21,attack
2026-01-19 15:24:51,192.168.2.29,BLOCKED,2,1655,746,0,1,2.21,attack
2026-01-19 15:24:52,192.168.2.29,BLOCKED,2,1655,747,0,1,2.21,attack
2026-01-19 15:24:54,192.168.2.29,BLOCKED,2,1657,749,0,1,2.21,attack
2026-01-19 15:24:54,192.168.2.29,BLOCKED,2,1657,749,0,1,2.21,attack
2026-01-19 15:24:59,192.168.2.29,BLOCKED,3,1660,754,0,1,2.20,attack
2026-01-19 15:24:59,192.168.2.29,BLOCKED,3,1660,754,0,1,2.20,attack
2026-01-19 15:25:00,192.168.2.29,BLOCKED,3,1663,755,0,1,2.20,attack
2026-01-19 15:25:00,192.168.2.29,BLOCKED,3,1663,755,0,1,2.20,attack
2026-01-19 15:25:01,192.168.2.29,BLOCKED,2,1665,756,0,1,2.20,attack
2026-01-19 15:25:01,192.168.2.29,BLOCKED,3,1666,756,0,1,2.20,attack
2026-01-19 15:25:02,192.168.2.29,BLOCKED,3,1668,757,0,1,2.20,attack
2026-01-19 15:25:03,192.168.2.29,BLOCKED,3,1669,758,0,1,2.20,attack
2026-01-19 15:25:04,192.168.2.29,BLOCKED,3,1671,759,0,1,2.20,attack
2026-01-19 15:25:04,192.168.2.29,BLOCKED,2,1671,759,0,1,2.20,attack
2026-01-19 15:25:05,192.168.2.29,BLOCKED,4,1675,760,0,1,2.20,attack
2026-01-19 15:25:05,192.168.2.29,BLOCKED,5,1676,760,0,1,2.20,attack
2026-01-19 15:25:07,192.168.2.29,BLOCKED,3,1678,762,0,1,2.20,attack
2026-01-19 15:25:07,192.168.2.29,BLOCKED,5,1681,762,0,1,2.20,attack
2026-01-19 15:25:08,192.168.2.29,BLOCKED,5,1683,763,0,1,2.20,attack
2026-01-19 15:25:08,192.168.2.29,BLOCKED,2,1683,763,0,1,2.20,attack
2026-01-19 15:25:09,192.168.2.29,BLOCKED,2,1685,764,0,1,2.20,attack
2026-01-19 15:25:09,192.168.2.29,BLOCKED,2,1685,764,0,1,2.20,attack
2026-01-19 15:25:10,192.168.2.29,BLOCKED,2,1687,765,0,1,2.20,attack
2026-01-19 15:25:10,192.168.2.29,BLOCKED,2,1687,765,0,1,2.20,attack
2026-01-19 15:25:12,192.168.2.29,BLOCKED,4,1691,767,0,1,2.20,attack
2026-01-19 15:25:12,192.168.2.29,BLOCKED,4,1691,767,0,1,2.20,attack
2026-01-19 15:25:15,192.168.2.29,BLOCKED,2,1693,770,0,1,2.19,attack
2026-01-19 15:25:16,192.168.2.29,BLOCKED,3,1694,771,0,1,2.19,attack
2026-01-19 15:25:17,192.168.2.29,BLOCKED,2,1695,772,0,1,2.19,attack
2026-01-19 15:25:17,192.168.2.29,BLOCKED,1,1695,772,0,1,2.19,attack
2026-01-19 15:25:19,192.168.2.29,BLOCKED,1,1696,774,0,1,2.19,attack
2026-01-19 15:25:19,192.168.2.29,BLOCKED,2,1697,774,0,1,2.19,attack
2026-01-19 15:25:20,192.168.2.29,BLOCKED,1,1697,775,0,1,2.18,attack
